,MSCI_EAFE,IGOV,OIL
2005-04-18,-0.016979996472800955,,-0.016212875884103403
2005-04-19,0.010801197377421669,,0.04165662052242277
2005-04-20,-0.0005013788021802247,,0.01574245404176346
2005-04-21,-0.00033213246290069473,,0.004267563764081032
2005-04-22,0.008008145430207858,,0.017618367267769233
2005-04-25,-0.0015816877546590135,,-0.010423428010672023
2005-04-26,-0.004881961666688986,,-0.004790869675741802
2005-04-27,-0.009398616557741645,,-0.034768135986115854
2005-04-28,-0.003360542491534616,,0.0036269964357943402
2005-04-29,0.0029094763275171087,,-0.026843361293126887
2005-05-02,-0.0017104313087497268,,0.0
2005-05-03,0.0050476008171520806,,-0.011219485860416297
2005-05-04,0.008993610495077452,,0.008867926869659962
2005-05-05,0.003128078379524764,,0.0031341847399575717
2005-05-06,0.0012444631411968445,,-0.007065780132604873
2005-05-09,-0.005460221458247775,,0.010190172441874036
2005-05-10,-0.0025447889580116592,,0.002725858385647847
2005-05-11,-0.005913155270783688,,-0.02679963344497146
2005-05-12,-0.004262796533165078,,-0.03516265106651636
2005-05-13,-0.006304446340757174,,0.006597962080039467
2005-05-16,-0.007496007052272907,,-0.01261520193907501
2005-05-17,-0.0007151908927064356,,0.026492975684909357
2005-05-18,0.00828008839541254,,-0.024413972857076152
2005-05-19,0.006516201925644954,,-0.00562325755436212
2005-05-20,-0.005043082639489854,,0.0031279349869605413
2005-05-23,0.008316027758563119,,0.0070539711581587995
2005-05-24,0.00027965064314323896,,0.00926027812992224
2005-05-25,-0.0026290735884843927,,0.025281961377039305
2005-05-26,-0.00017095829001290326,,0.0017958699828117843
2005-05-27,0.002936418452814373,,0.010708014272472307
2005-05-30,0.0016351896375119638,,0.0
2005-05-31,-0.00790085715284806,,0.0005915409814611231
2005-06-01,0.0044365402086516325,,0.04885586935030929
2005-06-02,0.0016859209153429785,,-0.016466729601911326
2005-06-03,-0.0003069399138064848,,0.033220658342811106
2005-06-06,0.0002114575916040758,,-0.009273063481070036
2005-06-07,0.006824433938486152,,-0.010112445725885658
2005-06-08,0.0030166955590582847,,-0.01938487154172862
2005-06-09,-0.011711692577104745,,0.03228827637763646
2005-06-10,0.00040991166977608784,,-0.0215991118034617
2005-06-13,-0.004408520225176735,,0.039279130339634184
2005-06-14,0.0025694361037267043,,-0.019353659094202037
2005-06-15,0.0027334744424585915,,0.014229196928468371
2005-06-16,0.003637581411733111,,0.03107186380918745
2005-06-17,0.013118352934091807,,0.02702392910618505
2005-06-20,-0.00734859114238405,,0.009648593115831937
2005-06-21,0.005097888947672651,,-0.014160139897097954
2005-06-22,0.0008605678934206143,,-0.016129381929883644
2005-06-23,-0.002098933140551181,,0.024097551579060524
2005-06-24,-0.005510437152227928,,0.006877606202103329
2005-06-27,-0.004975962096110141,,0.015978582349094786
2005-06-28,0.0020667063796323626,,-0.036405119109513995
2005-06-29,0.001357349576551979,,-0.018177505709713538
2005-06-30,-0.0005020046371256472,,-0.010203256870094555
2005-07-01,-0.004372654458969843,,0.03465693380904419
2005-07-04,-0.000872737245590179,,0.0069276342178024785
2005-07-05,-0.0025817570278546297,,0.006022559716254159
2005-07-06,0.004925513423591893,,0.026410879946523767
2005-07-07,-0.013200494460291102,,-0.009569451016150672
2005-07-08,0.007604547145098809,,-0.018386626250439315
2005-07-11,0.014768086240584816,,-0.013144429997423462
2005-07-12,0.007349911485214156,,0.023741008385880197
2005-07-13,-0.004938778701651135,,-0.009394551970866066
2005-07-14,0.006042638643611194,,-0.016612252591336765
2005-07-15,-0.004866124418305088,,0.005221035180645699
2005-07-18,0.0006649583974361525,,-0.010820349897383478
2005-07-19,-0.004380733156591203,,0.006471382444456642
2005-07-20,-0.00024955905742230346,,-0.01245520881734965
2005-07-21,0.013860314666112254,,-0.016552838562410396
2005-07-22,-0.001058359641500025,,0.03283613627242487
2005-07-25,-0.0012195001561325863,,0.004851014363959309
2005-07-26,-0.0038414691570530022,,0.002933818654527865
2005-07-27,0.004601332418233966,,-0.0003447087245440171
2005-07-28,0.006097944405552525,,0.012845941827703704
2005-07-29,0.005369592548652131,,0.010327696976907413
2005-08-01,0.00539332759689954,,0.01786208912195486
2005-08-02,0.007213366482054869,,0.0029737342251182947
2005-08-03,0.00683229250444824,,-0.016130723085731945
2005-08-04,-0.003825259762368075,,0.007848416340848577
2005-08-05,-0.008819352793165204,,0.015678182350269673
2005-08-08,0.007151338997416036,,0.026340700403831647
2005-08-09,0.004562577989944811,,-0.01154969527927296
2005-08-10,0.01513216322186204,,0.031915068791766886
2005-08-11,0.006355193617341242,,0.021489580144695656
2005-08-12,-0.0007787348801406002,,0.016233383863189805
2005-08-15,-0.003991818592960195,,-0.013179013742752193
2005-08-16,-0.0024958309679378923,,-0.002595619443380841
2005-08-17,-0.004626088094710465,,-0.04454905573606565
2005-08-18,-0.012281952711663489,,-0.002560820861673704
2005-08-19,0.00390842879345231,,0.030927046748800587
2005-08-22,0.011864241268991405,,0.0021729016775444217
2005-08-23,-0.006434678428366384,,0.0023228814161397287
2005-08-24,-0.0011118503168262165,,0.020818140482812938
2005-08-25,-0.003568832580731335,,0.003931060399455841
2005-08-26,-0.00014198586619100755,,-0.0213520388751713
2005-08-29,-0.007391677404654227,,0.0
2005-08-30,-0.003139004348859702,,0.040778830339118985
2005-08-31,0.01257462398386608,,-0.008173015254918821
2005-09-01,0.019549873672963812,,0.010390474955770324
2005-09-02,0.005756662178694793,,-0.024818137302290957
2005-09-05,0.004717861720561164,,-0.01848650920019085
2005-09-06,0.0018734432487041677,,-0.0027794953039513054
2005-09-07,0.00016219993048496596,,-0.027910246903089433
2005-09-08,-0.004620505345748824,,0.0030165935394255057
2005-09-09,0.007740846443597348,,-0.003811948707417186
2005-09-12,-0.003881661088691983,,-0.016688448923775447
2005-09-13,-0.006375351946154282,,-0.0030791694371657473
2005-09-14,0.005232284090245113,,0.028166368308946223
2005-09-15,-0.0028602652569647766,,-0.0033193739479842974
2005-09-16,0.0024601952393766336,,-0.021606025716259327
2005-09-19,-0.0020340793419392758,,0.05966295968560408
2005-09-20,0.006724823739624917,,-0.021724912660870625
2005-09-21,-0.0025360086120163666,,0.00822156186150339
2005-09-22,-0.008672113900340186,,-0.0020103617688627816
2005-09-23,-0.002993759464333969,,-0.03400831514132484
2005-09-26,0.011591003918236377,,0.023582639131404286
2005-09-27,-0.007276539382869972,,-0.015130312277984188
2005-09-28,0.010907482963240739,,0.015130312277984162
2005-09-29,0.00450319892113848,,-0.001408781637082084
2005-09-30,0.0018672756193792814,,-0.0056550574833451
2005-10-03,-0.005425976172886402,,-0.01076982218405536
2005-10-04,0.0054383306220325035,,-0.025481139956886483
2005-10-05,-0.009377560877209434,,-0.018131368632492706
2005-10-06,-0.006807216380592219,,-0.029540505669074128
2005-10-07,-0.004606070274969477,,0.014288387327985073
2005-10-10,-0.002576556041412855,,-0.0072887855529134805
2005-10-11,0.0034906472935374838,,0.021875346465107977
2005-10-12,-0.003244071689995665,,0.008122713536976635
2005-10-13,-0.014428500643062307,,-0.007124543432472785
2005-10-14,0.009066013701791194,,-0.013223056504705991
2005-10-17,-0.00482923447952813,,0.020347599937178783
2005-10-18,-0.008923218044638716,,-0.021527740005024408
2005-10-19,-0.011659880042288828,,-0.011537284404864458
2005-10-20,0.003774031366240821,,-0.011844615345268575
2005-10-21,-0.0018071550035291717,,0.009794734203824677
2005-10-24,0.004485869914863963,,-0.004112411553092436
2005-10-25,0.009835849012444496,,0.033764179603207704
2005-10-26,0.0021399564798393698,,-0.02300496045146824
2005-10-27,-0.0015308200561274105,,0.004575891384161166
2005-10-28,-0.005096100920570866,,0.004723355610130362
2005-10-31,0.01197596094814239,,-0.022465206176596097
2005-11-01,0.005497868034666114,,0.004636395357833991
2005-11-02,0.006688608281272762,,0.0001713062102692186
2005-11-03,0.006844061687468867,,0.03600052349418644
2005-11-04,-0.010965517969584315,,-0.021208108904914647
2005-11-07,0.0026487575792707887,,-0.02063335199925353
2005-11-08,5.038449670093869e-05,,-0.003970656921602383
2005-11-09,-0.003943956825689215,,-0.01621798559939925
2005-11-10,-0.0008855827713023568,,-0.021322769468821307
2005-11-11,0.00660397312491966,,-0.0124696655064408
2005-11-14,-0.004189444333342205,,-0.0047393453638966705
2005-11-15,-0.005329834935234508,,-0.012502461070609492
2005-11-16,-0.0036370150473621584,,0.03544214664993198
2005-11-17,0.01282933048654321,,-0.020749504013909906
2005-11-18,0.005987835346887919,,0.0005467966963905904
2005-11-21,0.004988536734464254,,0.008346990941150123
2005-11-22,-0.002721903648421878,,0.019150473393104807
2005-11-23,0.00857036316299734,,-0.0035517707379010732
2005-11-24,-0.002551005996276565,,-0.01632176848569456
2005-11-25,-0.0015573282873958393,,-0.005257921640922366
2005-11-28,0.002610716576939614,,-0.002366003469736844
2005-11-29,-0.0015742959208365774,,-0.01025650016718911
2005-11-30,-0.003734907038450994,,0.013349379918248236
2005-12-01,0.008073711422471423,,0.01978481801576329
2005-12-02,0.008450078877567716,,0.015901395123632523
2005-12-05,0.002849753951243681,,0.011848892764757653
2005-12-06,0.003346941651048159,,-0.0020808053285504002
2005-12-07,-0.0022666489514840036,,-0.010995834674529577
2005-12-08,0.001536033070708378,,0.029228193868006295
2005-12-09,0.004127050766044466,,-0.023453394374122433
2005-12-12,0.012411736641590218,,0.03649227184585761
2005-12-13,0.0007725129510612777,,0.0013449901153328341
2005-12-14,0.006277694296939071,,0.0013431835464675379
2005-12-15,-0.008843058510881094,,0.0041858579326780315
2005-12-16,0.00857533124601978,,-0.04651205926761101
2005-12-19,2.9751013768082845e-05,,-0.018015322973490625
2005-12-20,-0.001983353588707032,,0.0010687567814606593
2005-12-21,0.002048802703531178,,0.009744075679530747
2005-12-22,0.0034033942029058468,,-0.003001679661742677
2005-12-23,0.001161509144130058,,0.002472625774082912
2005-12-26,0.0014973030633577077,,0.0
2005-12-27,-0.0022023441360236686,,-0.007080928860277096
2005-12-28,0.004612254281035622,,0.023699871655386052
2005-12-29,0.0006015711804715303,,0.007432408252637118
2005-12-30,-0.009442638729088848,,0.015549224003171574
2006-01-02,0.00233637326530564,,0.0
2006-01-03,0.018007265595664186,,0.039396767769790425
2006-01-04,0.01846195615570528,,0.005364558098153487
2006-01-05,0.0009671208309940504,,-0.008956985214439986
2006-01-06,0.010084539924487068,,0.025677632001518323
2006-01-09,-0.0013485720214967906,,-0.011384713680365803
2006-01-10,-0.009216550103236935,,-0.0014524330803148745
2006-01-11,0.008399723429272912,,0.004029338999774455
2006-01-12,0.0009925840611877015,,0.007212147617013476
2006-01-13,-0.002872684243238743,,-0.005765550884797515
2006-01-16,0.00014780957605565171,,0.010703832525380076
2006-01-17,-0.015455780095945268,,0.030824626171202248
2006-01-18,-0.011554982183586332,,-0.011000188386357605
2006-01-19,0.01193593456914568,,0.016072050484317885
2006-01-20,-0.004401331550957746,,0.018229275869145252
2006-01-23,0.004868665763999882,,-0.004072710961714069
2006-01-24,0.001446773688216248,,-0.01247164454251169
2006-01-25,0.005640257103842148,,-0.01713401490322295
2006-01-26,0.008838412575375258,,0.010685351376689214
2006-01-27,0.008119231553150056,,0.020128767430613606
2006-01-30,-0.0022662963099937105,,0.005269906045526963
2006-01-31,0.0060545202647342665,,-0.009051200727200856
2006-02-01,0.0007234125196666519,,-0.014654513514269683
2006-02-02,-0.006196775248966184,,-0.03362055376010934
2006-02-03,-0.007899852224736905,,0.008077972175123786
2006-02-06,0.0007785971437474697,,-0.0009469697677361469
2006-02-07,-0.0026907197834658394,,-0.028346841557660415
2006-02-08,-0.009966736289839098,,-0.008155321663946662
2006-02-09,0.010376784761035143,,-0.005089905086074037
2006-02-10,-0.0062486637936980055,,-0.018440592324120188
2006-02-13,-0.003409211608094423,,-0.004369020560923861
2006-02-14,0.0012525425950669746,,0.0023549211892227987
2006-02-15,0.00015502229194171664,,-0.023286511560163044
2006-02-16,0.0035188500911874946,,0.010945893449490153
2006-02-17,-0.001144846028784463,,0.018537773862207514
2006-02-20,0.0,,0.027177823617524684
2006-02-21,0.004286431170553503,,0.0009745006455784072
2006-02-22,0.002062361507397309,,-0.019010733134935308
2006-02-23,0.009549721118449699,,0.0016531661890338307
2006-02-24,0.00041142870605538395,,0.03346097451248033
2006-02-27,0.005574206821638701,,-0.026055361797687925
2006-02-28,-0.004588593873688929,,0.012545989408155643
2006-03-01,0.0015637219761827589,,0.011110330855066101
2006-03-02,-0.0031806374009784428,,0.025609999079343467
2006-03-03,-0.0026422630421044915,,0.0017154000307809142
2006-03-06,0.003577801157431267,,-0.029088361342519835
2006-03-07,-0.013429034103906445,,-0.018946401084717512
2006-03-08,-0.005461553798862632,,-0.01881243599072181
2006-03-09,0.01144409084620343,,0.017012550042980017
2006-03-10,9.079971858335559e-05,,-0.0037738989741178913
2006-03-13,0.012390292647201262,,0.022271911412519954
2006-03-14,0.008227604826052113,,0.028059223716912468
2006-03-15,0.002725712467993267,,-0.016232331825785422
2006-03-16,0.004872190920831735,,-0.0004767580543225193
2006-03-17,0.0056936953967306235,,0.005548084295564557
2006-03-20,0.004870237213869084,,-0.030821059191397267
2006-03-21,-0.006138196710245788,,0.012796805389497078
2006-03-22,0.0018876316383634245,,-0.01019178926313029
2006-03-23,-0.009291377237105996,,0.02837410834632076
2006-03-24,0.006398115635246376,,0.0037860906560904287
2006-03-27,-0.0007700177484543001,,0.0015733168758294504
2006-03-28,-0.0013820180210181224,,0.021154934201726733
2006-03-29,-0.003560186019672406,,0.008887585317269265
2006-03-30,0.018224063487192174,,0.013787052716739263
2006-03-31,-0.007679788330639355,,-0.008310087861819665
2006-04-03,0.010878160430853802,,0.014011528662564537
2006-04-04,0.004950812525548249,,-0.006755260996124979
2006-04-05,0.003360335646769145,,0.010637601246567973
2006-04-06,0.0048672058304272655,,0.010967947506011688
2006-04-07,-0.008529179481562704,,-0.00814035428342098
2006-04-10,0.0005762649039121008,,0.021465099346454037
2006-04-11,-0.0070835869592031885,,0.008977760850529249
2006-04-12,-0.006702780732458577,,0.0007205130364301469
2006-04-13,0.0010911730646373527,,0.010318234278391744
2006-04-14,0.00011995637964203267,,0.0
2006-04-17,0.009107254263508946,,0.01640308270821817
2006-04-18,0.004124628768034603,,0.0076842851047837215
2006-04-19,0.01227278287196662,,0.015193662443760891
2006-04-20,0.0007491253913329445,,-0.0010972432866037751
2006-04-21,0.009314391417983715,,0.01768272406627593
2006-04-24,-0.004271099629070503,,-0.004188346324049546
2006-04-25,0.0027545755479560035,,-0.019136723957486022
2006-04-26,0.004894098224989057,,-0.0002760524517184654
2006-04-27,0.004379603418226038,,-0.019797105500270844
2006-04-28,-0.0027029374940136706,,0.02062503434568723
2006-05-01,0.006600684031352093,,0.012337373759840784
2006-05-02,0.008993141064362827,,0.019829340622123885
2006-05-03,-0.007340668996005593,,-0.020919853271089767
2006-05-04,0.006319618772705205,,-0.040782215351463966
2006-05-05,0.011924349485815998,,0.006937098676785224
2006-05-08,0.004633794236942585,,-0.022110593342426394
2006-05-09,0.004915457615452707,,0.026895964895232535
2006-05-10,-0.003622239223664485,,-0.005632231165874035
2006-05-11,-0.0031878846872175296,,0.023583036699743765
2006-05-12,-0.014379747773355996,,-0.004561484168858787
2006-05-15,-0.014987392865732595,,-0.027672248185485204
2006-05-16,-0.003051932373756947,,0.0004271982977037953
2006-05-17,-0.019478638779447346,,-0.01723190255168853
2006-05-18,-0.008891529383559693,,0.009083762266855052
2006-05-19,-0.009014913034202552,,-0.014311773012752728
2006-05-22,-0.018277357388450946,,0.009708110731565538
2006-05-23,0.014798428141363885,,0.023513730280474987
2006-05-24,-0.012773815939448761,,-0.02539003883411726
2006-05-25,0.006297180458771574,,0.02129716740895127
2006-05-26,0.014057900212544596,,-0.001698514208768533
2006-05-29,0.0025486701069119557,,0.0
2006-05-30,-0.006482009780751096,,0.006495363135728668
2006-05-31,-0.0042553836833294145,,-0.00904855601206785
2006-06-01,0.0017065130571015878,,-0.014592533619584248
2006-06-02,0.014238128286931006,,0.023359558098261082
2006-06-05,-0.005673114997076719,,0.004775289973257341
2006-06-06,-0.029662026593804958,,-0.007877379319293465
2006-06-07,-0.004856469812190546,,-0.023143890152962945
2006-06-08,-0.03698000203680864,,-0.0020254636554185596
2006-06-09,0.016874239011249226,,0.020498101772623106
2006-06-12,-0.008470779512705673,,-0.022237484730363546
2006-06-13,-0.02989878407974563,,-0.029593620778937287
2006-06-14,0.0059760425429960335,,0.0008961912474352643
2006-06-15,0.019758815884134275,,0.006695955380432005
2006-06-16,0.006124213174105068,,0.020113722192807205
2006-06-19,-0.003409910498035427,,-0.010079699686070896
2006-06-20,0.0021649966166908123,,-0.00044056098810832845
2006-06-21,0.0036668981574338962,,0.01588375834737471
2006-06-22,0.005780942480093395,,0.011213458498996924
2006-06-23,-0.0039095082779504586,,-0.00028595939571467697
2006-06-26,6.308551243315928e-05,,0.011375069332123166
2006-06-27,-0.001095959691168663,,0.0035283361704519373
2006-06-28,-0.007341110735715318,,0.006039768342668044
2006-06-29,0.017610792037677868,,0.02037633739068421
2006-06-30,0.035223184218406985,,0.008607198434293466
2006-07-03,0.004411828209090258,,-0.0016337648290249366
2006-07-04,0.002993973392907154,,-0.012063203173469992
2006-07-05,-0.017406932481531013,,0.020070303020806573
2006-07-06,0.00731495810196896,,0.001350803933615925
2006-07-07,0.0059613267290715725,,-0.007724138951927592
2006-07-10,0.0008089200266197437,,-0.008469995991874755
2006-07-11,-0.007606684679685186,,0.010644205300600737
2006-07-12,-0.007448659372013332,,0.009725863508527843
2006-07-13,-0.011474406380368982,,0.03044979757351782
2006-07-14,-0.02016927477042807,,0.0075344601687246555
2006-07-17,-0.011515359019209588,,-0.017625627643820013
2006-07-18,-0.010700831016640051,,-0.020761991448429242
2006-07-19,0.019544935939552564,,-0.006205334899087056
2006-07-20,0.016627441177919335,,-0.0024386951525336986
2006-07-21,-0.005019974377865615,,0.00040686241830663696
2006-07-24,0.0076134537982523835,,0.01159355126349369
2006-07-25,0.004836313726323838,,-0.017986826117548094
2006-07-26,-0.00029142591543052413,,0.00977737283829492
2006-07-27,0.02113631543757873,,0.013556344777375202
2006-07-28,0.009797200391856338,,-0.02183375142457359
2006-07-31,-0.0002500149478479639,,0.023698429642012075
2006-08-01,-0.008899819050437343,,0.009798807216837986
2006-08-02,0.011679076302930783,,0.013090905628267946
2006-08-03,-0.007022726154863409,,-0.0043010818993905854
2006-08-04,0.014932686110896794,,-0.005107062760002021
2006-08-07,-0.015806492192480107,,0.027579918612060543
2006-08-08,0.0033164088848075604,,-0.009624713374209557
2006-08-09,0.009117780375703077,,-0.0034876997182852164
2006-08-10,-0.011527630299400187,,-0.026220694627138316
2006-08-11,-0.0018795662862333693,,0.004638534590813772
2006-08-14,0.007236576130250793,,-0.0177420781442246
2006-08-15,0.009451493340686182,,-0.006752220117286671
2006-08-16,0.0110825793877489,,-0.009804000096620856
2006-08-17,0.0028205167333159023,,-0.02073902617192625
2006-08-18,-0.003054589169163606,,0.010008423826839282
2006-08-21,0.002056897574744319,,0.014827289762416932
2006-08-22,-0.001796229464947408,,-0.0019096991208260793
2006-08-23,-0.004494054151423547,,-0.016797861585580734
2006-08-24,-0.001684469857262652,,0.009122385307241439
2006-08-25,-0.00465100899302404,,0.00027514101150311244
2006-08-28,0.0027331444127947032,,-0.02619993785571612
2006-08-29,0.0033511808664513755,,-0.01364820730507163
2006-08-30,0.007501998526237844,,0.004570130776383276
2006-08-31,0.0001432091041005713,,0.0009969380587860595
2006-09-01,0.003288161620258726,,-0.015782250103087855
2006-09-04,0.012179061794330844,,-0.021044178613213366
2006-09-05,-0.005309441159423568,,0.005596479997321309
2006-09-06,-0.011606730959538174,,-0.017183062382324428
2006-09-07,-0.014255885515695017,,-0.005994323358754818
2006-09-08,-0.000614376427271047,,-0.018201624901137248
2006-09-11,-0.009370058589660361,,-0.012011231560007479
2006-09-12,0.006622307289329262,,-0.024464133658813787
2006-09-13,0.0020790533489163537,,0.0
2006-09-14,0.0071919554038649075,,-0.011978103763701464
2006-09-15,-0.004907287007013157,,0.017361270658202716
2006-09-18,0.0018121645801182757,,0.011304877814404273
2006-09-19,-0.0012041587934041973,,-0.029791460061496987
2006-09-20,0.0026697695523131247,,-0.02772519399612472
2006-09-21,0.0066460703865910895,,0.01428478440098392
2006-09-22,-0.0059703584501177775,,-0.015277504535455746
2006-09-25,-0.005246054655491438,,0.006435134821471437
2006-09-26,0.0032605215585142164,,-0.01124722408734759
2006-09-27,0.012729982348196677,,0.034173193642154646
2006-09-28,0.00029696250006118046,,0.005290593502766722
2006-09-29,-0.00041365047125491947,,-0.000959846498264721
2006-10-02,0.007072097976267349,,-0.03302992847062869
2006-10-03,-0.00350865519565705,,-0.03398712049445609
2006-10-04,-0.0007402355344380653,,0.013429866107099632
2006-10-05,0.010565016219040956,,0.013085239548655534
2006-10-06,-0.00684295703094445,,-0.0028373548201602763
2006-10-09,0.0008849185188314259,,0.011797096191632144
2006-10-10,0.001147121010230852,,-0.020020688730896814
2006-10-11,0.00035754848317650256,,-0.011696039763191411
2006-10-12,0.004029344073404069,,0.0018737762061919931
2006-10-13,0.0013029113273458248,,0.012851039219159924
2006-10-16,0.0067541414653011864,,0.007365282709560468
2006-10-17,-0.006262720412135007,,0.016212100323165897
2006-10-18,0.00455244299795376,,-0.022569826272426704
2006-10-19,0.005106553075360878,,0.021420495220696792
2006-10-20,0.0036839495530552094,,-0.019743486610327567
2006-10-23,0.0003454810342073953,,-0.007906509351820652
2006-10-24,0.0002835146557405553,,0.010918055880868098
2006-10-25,0.00443810913476888,,0.03593200922606337
2006-10-26,0.007035801015899668,,-0.020844265503352243
2006-10-27,0.0012322985962201637,,0.005088234203167833
2006-10-30,-0.006274029897113408,,-0.04008552707565068
2006-10-31,0.002511272631697569,,0.0059468359778171555
2006-11-01,0.004383423433089714,,-0.0008473858654678397
2006-11-02,-0.003729788587423137,,-0.018999287801382776
2006-11-03,-0.0030983362294615623,,0.021877474838648398
2006-11-06,0.007494149209862024,,0.010092600387224347
2006-11-07,0.010973596335978067,,-0.021484375370097078
2006-11-08,-0.007093051234272748,,0.01880295931736468
2006-11-09,-0.0016518292947568934,,0.02861827924472574
2006-11-10,0.0033565318020371006,,-0.026606543444712277
2006-11-13,-0.004533730813555861,,-0.011114967915529846
2006-11-14,0.0030467040866548716,,-0.003562646910134428
2006-11-15,0.00271443288720198,,0.010481921836714743
2006-11-16,-0.00014640142792779064,,-0.015593536306211863
2006-11-17,-0.004204290920652066,,0.007657656751244131
2006-11-20,-0.005975024450300527,,-0.00016953462785384681
2006-11-21,0.0026893648836291413,,0.02362512493267965
2006-11-22,0.011480543639024985,,-0.015015297119995441
2006-11-23,0.0002564250838005576,,-0.002356110144137317
2006-11-24,0.0007538105478336561,,0.011392316208074692
2006-11-27,-0.007209545770263811,,0.006806700140787087
2006-11-28,-0.0020513451096737796,,0.012659437458439768
2006-11-29,0.014161854321147548,,0.02993464581258143
2006-11-30,0.005926157402762681,,0.018692133012152546
2006-12-01,-0.0006561777880657637,,0.005586606708639776
2006-12-04,0.0036086159405477563,,-0.01827176623595559
2006-12-05,0.0035117084674073013,,-0.0020509591475852715
2006-12-06,0.004183086058606989,,-0.003956014337251525
2006-12-07,0.003577926707523703,,-0.00795929066528768
2006-12-08,-0.0005145507717854051,,-0.005930930265138314
2006-12-11,-0.0026602809473379252,,-0.005804595465967224
2006-12-12,0.005122823897088785,,-0.005188079081777945
2006-12-13,0.003441302401101165,,-0.003093205559496275
2006-12-14,0.0037305400012329266,,0.012798878642593936
2006-12-15,0.0002572684416197406,,0.02181441490187227
2006-12-18,-0.0012286893180726778,,-0.0216534491067561
2006-12-19,-0.0022378557068862,,0.010885332390686848
2006-12-20,0.006243738937850234,,0.006664575604232365
2006-12-21,-0.001530622428912477,,-0.012252520215589247
2006-12-22,-0.003408713477663836,,-0.0006406150122991072
2006-12-25,-0.0008028826349319241,,0.0
2006-12-26,-0.0006232865907874062,,-0.021373870665083686
2006-12-27,0.008338292914188168,,-0.00953797725739444
2006-12-28,0.0016410220490585597,,0.002475453034051215
2006-12-29,0.00043393779941609464,,0.0031268025146185346
2007-01-01,0.0,,0.0
2007-01-02,0.015008666236940662,,-0.006925007064286181
2007-01-03,-0.005509367217423401,,-0.041898019952057185
2007-01-04,-0.006596762920311588,,-0.05042192955733769
2007-01-05,-0.013729904864112982,,0.009571179160098158
2007-01-08,-0.00028267173714549484,,-0.0007191657987054853
2007-01-09,0.0026724382540230934,,-0.007582632467396709
2007-01-10,-0.013237124565266593,,-0.027373804354661944
2007-01-11,0.007019639555129175,,-0.03776898292009461
2007-01-12,0.010723493764470045,,0.023890290533032058
2007-01-15,0.007530831339054162,,0.0032054331207627892
2007-01-16,-0.004935404500583331,,-0.01632224507571202
2007-01-17,0.0015964389786619743,,0.009901070982711537
2007-01-18,6.264803612512478e-05,,-0.019707898929699534
2007-01-19,0.004308465380993194,,0.03213509708291178
2007-01-22,0.0007482409492982388,,-0.013944073681073494
2007-01-23,0.004477726523798488,,0.044534260611552044
2007-01-24,0.003792268516869153,,0.005971247272844579
2007-01-25,-0.002962076189021066,,-0.023917160129126036
2007-01-26,-0.010263432798264905,,0.021388257047254413
2007-01-29,0.003468075329093697,,-0.02955156768641523
2007-01-30,0.0045608583704835936,,0.04925134515566449
2007-01-31,-0.002110164739400687,,0.017752465506429962
2007-02-01,0.012954128486164673,,-0.011917421101648621
2007-02-02,0.0009074325010867513,,0.029360225828345986
2007-02-05,-0.004151612994747579,,-0.005321444194352429
2007-02-06,0.006138470191179789,,0.005492633101729277
2007-02-07,0.005022654783539366,,-0.020580060538584046
2007-02-08,-0.006546660523408516,,0.030967552831587166
2007-02-09,0.003351634524075277,,-0.0003388681835206151
2007-02-12,-0.006562942591902976,,-0.041697935859940076
2007-02-13,0.006224047293185145,,0.0075684599593102
2007-02-14,0.014641440512086046,,0.006989369707757602
2007-02-15,0.005048657746475195,,0.0029557528256405085
2007-02-16,-0.002389266541481557,,0.02316705928153438
2007-02-19,0.003722369431639285,,-0.013835731852650137
2007-02-20,-0.0018409796070783266,,-0.002755771637220448
2007-02-21,-0.007239825460201162,,0.023353997562167748
2007-02-22,0.003130401798355863,,0.021172750573979948
2007-02-23,0.007290938532035172,,0.004279841923773417
2007-02-26,0.004762537045447254,,0.007364406084461852
2007-02-27,-0.014997823075354154,,0.0004890374211083776
2007-02-28,-0.02250604709375966,,0.00860045869226947
2007-03-01,-0.009386240079802377,,0.0035483908199413538
2007-03-02,-0.0034631736087874184,,-0.0004831306962483311
2007-03-05,-0.020862540647971786,,-0.025119572281390744
2007-03-06,0.012224672670383033,,0.013942651845832368
2007-03-07,0.005438220442182482,,0.017919601302950883
2007-03-08,0.011118409249949272,,-0.0027237059215966474
2007-03-09,0.0011370641086366092,,-0.019440106780125147
2007-03-12,0.004088465089232642,,-0.006400284423031317
2007-03-13,-0.00754187385643136,,0.0026307150982485847
2007-03-14,-0.024882009944969113,,0.002623812590880399
2007-03-15,0.01718143198864807,,-0.0013110457466231832
2007-03-16,0.0017319028963999961,,-0.011213837826969013
2007-03-19,0.011473170906464904,,0.0036417851870154607
2007-03-20,0.007604671583420942,,-0.005301536605379789
2007-03-21,0.002739054944543753,,0.009423893832488522
2007-03-22,0.01778082218451099,,0.02823029779645711
2007-03-23,0.001462936132470319,,0.010661251430218153
2007-03-26,-0.0035917165056687465,,0.019281105184860103
2007-03-27,-0.0025381904159174256,,0.0029455102297567446
2007-03-28,-0.0030487544242900357,,0.018101429972354866
2007-03-29,0.003853677057924951,,0.031425599605114575
2007-03-30,-0.0012239248558209945,,0.0032357727894411084
2007-04-02,0.0021490179540783663,,0.009354058266221127
2007-04-03,0.009452749185014339,,-0.013621594725937011
