,BCOM_logret,EM_AGG_USD_logret,US_BOND_TR_logret,HY_TR_logret,IG_CORP_TR_logret,MSCI_EAFE_logret,IGOV_logret,OIL_logret
1996-03-14,0.0005287497329595285,0.0,0.0004047399601042837,0.0,0.0,0.0078710416957216,,0.006847537948977665
1996-03-15,0.003127744657666716,0.0,-0.004747248455756927,-0.0049735452830223115,-0.0049735452830223115,0.0007447138958480548,,-0.0467450128233773
1996-03-18,0.012145104489296942,0.0,0.0017152146718319094,0.002646449847902161,0.002646449847902161,0.005735181832379661,,0.03619082514468698
1996-03-19,-0.0011516509335790014,0.0,0.001021711455418847,0.001114178346221574,0.001114178346221574,0.006595756446415613,,-0.012813843239860501
1996-03-20,0.0032419207928053376,0.0,0.0037323823373305895,0.004344684604011113,0.004344684604011113,-0.0011824525440654002,,0.0037543621465372587
1996-03-21,0.005029962177058524,0.0,0.0018087107033335657,0.002326870166591703,0.002326870166591703,0.007952380254384581,,0.010119926579762252
1996-03-22,0.009839836440210562,0.0,-0.0013001473837194262,-0.001716631843369573,-0.001716631843369573,-0.0009046546836998758,,0.03897609475675815
1996-03-25,0.005158177089422131,0.0,0.003910277656784018,0.004930492666341552,0.004930492666341552,0.0054156926701302045,,0.028142560788245754
1996-03-26,0.0009061435448585367,0.0,0.0,-0.00019824061519512623,-0.00019824061519512623,-0.0023657574304886088,,-0.011964250391770542
1996-03-27,-0.0014047384039062693,0.0,-0.004927663064268228,-0.00594063614038284,-0.00594063614038284,0.0022965107478099328,,-0.012616871882658063
1996-03-28,-0.008415043073576196,0.0,-0.0031334593363769934,-0.0038466389381804833,-0.0038466389381804833,0.0015396062341994717,,-0.024679915870568885
1996-03-29,0.002343973371206881,0.014977285009764148,0.003956424601321892,0.00471881532260309,0.00471881532260309,0.005971607455174714,,0.010357420400453662
1996-04-01,0.009300807887006327,0.0,0.0014348276932135778,0.0018166665441457428,0.0018166665441457428,0.0002147609504124242,,0.01685863682441661
1996-04-02,0.003957445094080479,0.0,0.002595389422640447,0.0030783004299182806,0.0030783004299182806,0.002599242279186809,,0.022540398319410782
1996-04-03,-0.000564645473229355,0.0,-0.000804745058481994,-0.0012897466939894677,-0.0012897466939894677,-0.0007970688858068604,,-0.010455659104338743
1996-04-04,0.007854107988542287,0.0,-0.002298577088933258,-0.0027960227730646605,-0.0027960227730646605,0.0006599839957741084,,0.01342302033214077
1996-04-08,0.009658041489792869,0.0,-0.012162545725581217,-0.014691951933752896,-0.014691951933752896,-0.0014834317147770888,,0.0
1996-04-09,-0.002035905952697934,0.0,0.0029301173375268132,0.0032402270029825604,0.0032402270029825604,-0.0011763040513549788,,0.021978906718775167
1996-04-10,0.017171485690138974,0.0,-0.0026276461456014076,-0.0034423007858600035,-0.0034423007858600035,0.0013479115853468687,,0.06227146054292855
1996-04-11,0.010427599943322107,0.0,-0.0019222479563758784,-0.0024407374793596337,-0.0024407374793596337,-0.003739125448056409,,0.04569435402666109
1996-04-12,-0.005733886687660042,0.0,0.007982598466411008,0.00991547908163514,0.00991547908163514,-0.00017225045258337056,,-0.05848575730621982
1996-04-15,-0.0011505616472440464,0.0,0.0024018986537598704,0.003216785115351628,0.003216785115351628,0.005420253702066227,,0.003671413027159405
1996-04-16,-0.016967125896580136,0.0,0.0001949010883148974,0.0005996552162301123,0.0005996552162301123,0.0025325349994902643,,-0.11235801592683248
1996-04-17,0.0005905224376045354,0.0,-0.001800531643121885,-0.0023131516050076397,-0.0023131516050076397,-0.0026439083616672026,,-0.020192247011764673
1996-04-18,0.004669139195191684,0.0,-0.001803779405898422,-0.0024063479006901445,-0.0024063479006901445,0.0017120653396976058,,-0.03838424300831545
1996-04-19,0.0019717595709169726,0.0,0.002404316904992409,0.0026066157596198428,0.0026066157596198428,0.0098641196419141,,0.00704037568232852
1996-04-22,0.01415410891528499,0.0,0.0027129330537477465,0.0033111164963473285,0.0033111164963473285,0.007307432736424097,,0.02662564101078972
1996-04-23,0.008085067355002968,0.0,-0.000703756140119705,-0.0010983251647030013,-0.0010983251647030013,0.0008907863038189818,,0.06114996987159602
1996-04-24,-0.0015651233418952895,0.0,-0.0019041199201124165,-0.0025132081622530333,-0.0025132081622530333,-0.00015120967770755595,,-0.017452449951226166
1996-04-25,0.002758091828230342,0.0,0.0004951200767305753,0.0004005357218757752,0.0004005357218757752,-0.0011432127200215107,,-0.002014099371701145
1996-04-26,-0.0006780140458815429,0.0,0.0013041427111281775,0.0015130771492231708,0.0015130771492231708,0.006714444462188552,,-0.0020181641562371246
1996-04-29,-0.005268764395661746,0.0,-0.0013941463113328616,-0.0018134638994198847,-0.0018134638994198847,0.0026448751176985155,,0.002522069432709939
1996-04-30,-0.013223061237687597,0.025519997655980307,-0.002673798384402093,-0.003222310687847956,-0.003222310687847956,-0.003196424064934797,,-0.042712950015955244
1996-05-01,0.008915991430876022,0.0,-0.00016546952013993607,-0.0002888848437189969,-0.0002888848437189969,-0.006861234254434969,,-0.011634187281340653
1996-05-02,-0.004959548406881345,0.0,-0.007535238945859769,-0.009352054984945964,-0.009352054984945964,-0.0017184740140138923,,-0.0005320564105297002
1996-05-03,0.005103160244846645,0.0,-0.0022154789031596147,-0.0031241691125187144,-0.0031241691125187144,-0.004266812832153664,,0.020021743632179415
1996-05-06,-0.0008979125420813224,0.0,0.0023215772867743313,0.0029212676204968414,0.0029212676204968414,-0.0005589904439620003,,0.0
1996-05-07,0.009285551079916942,0.0,-0.0003031681090371409,-0.0005962613323584548,-0.0005962613323584548,-0.003930212052746869,,0.009862524790877679
1996-05-08,0.005364653745279133,0.0,0.0030275530240377107,0.004330655605851386,0.004330655605851386,-0.0005019375746096323,,-0.0031039859375909962
1996-05-09,-0.0018311947794792177,0.0,-0.0003023431617892489,-0.0005055420149881004,-0.0005055420149881004,-0.0009024195671241692,,-0.026248226074936327
1996-05-10,-0.002028351098660597,0.0,0.004706174970585513,0.005722945154676676,0.005722945154676676,-0.003378525707282607,,0.013210231736806482
1996-05-13,0.007791594660365431,0.0,0.0016990313596481346,0.002109467011939991,0.002109467011939991,-0.0043765994961133285,,0.014591191647529504
1996-05-14,-0.001973768359923895,0.0,0.0027903645576684484,0.003680893579100064,0.003680893579100064,0.0014667098158477347,,0.0010341262555513561
1996-05-15,-0.0019776718272727124,0.0,0.0007038615330761866,0.0009992631266546917,0.0009992631266546917,0.006909980303617866,,-0.0025873235649510238
1996-05-16,-0.005520737448088378,0.0,-0.002788398478600699,-0.0033890494961371755,-0.0033890494961371755,-5.958537095779787e-05,,-0.032116474443368424
1996-05-17,-0.006691827365076338,0.0,0.0025937629330442568,0.003289168105205656,0.003289168105205656,0.0018030128799021428,,-0.06350463452343463
1996-05-20,0.006675719411265029,0.0,0.0018848737030855546,0.001983273799180765,0.001983273799180765,-0.0025523891444161548,,0.059215083710122435
1996-05-21,-0.006744853068416064,0.0,-0.000792410839182252,-0.0011845018684883996,-0.0011845018684883996,0.001021737553445293,,-0.010262039826998502
1996-05-22,0.004799819163920506,0.0,0.0015841942605663054,0.002479613005654551,0.002479613005654551,-0.0043838023297130164,,0.03415486739889507
1996-05-23,-0.0010215538534173272,0.0,-0.0027814765730655873,-0.0036780102928983065,-0.0036780102928983065,-0.004274334414545981,,-0.008959216712637783
1996-05-24,-3.7414456950539085e-05,0.0,0.0017953863406165091,0.002382899155732279,0.002382899155732279,-0.002759310118486287,,0.011055653539166045
1996-05-28,-0.006120765676158286,0.0,-0.00010464238474605886,-9.969344274639408e-05,-9.969344274639408e-05,-0.00037881723382649895,,-0.008412247294651967
1996-05-29,-0.008505307665438883,0.0,-0.004585101982234931,-0.005774222090118335,-0.005774222090118335,0.001153223990936477,,-0.016502903144435206
1996-05-30,-0.00898130221340432,0.0,0.0003003228493178277,0.0007016840704902261,0.0007016840704902261,0.0029458643962869415,,-0.040531287092869246
1996-05-31,0.0004987624614479476,0.010203095462821056,-0.0038660326596298266,-0.004355883240628016,-0.004355883240628016,0.0057379274337063125,,-0.005043440222588348
1996-06-03,-0.005880824551507246,0.0,0.00024112363731261833,-0.0001006479210764228,-0.0001006479210764228,-0.007033725710797692,,0.006718950248745009
1996-06-04,-0.003064059603486303,0.0,0.0009036961786205608,0.0010060236509503463,0.0010060236509503463,0.0009355460966716839,,0.034552381506659735
1996-06-05,-0.01741036662942093,0.0,0.002285715280855861,0.0026986843041506507,0.0026986843041506507,0.0008661016109798097,,-0.03790621360509123
1996-06-06,0.006432751710686409,0.0,0.0031942440836304877,0.003978237560502925,0.003978237560502925,-0.0019304611215996952,,0.010027939186124492
1996-06-07,0.011532383883106598,0.0,-0.008480361166082504,-0.010177215030768157,-0.010177215030768157,-0.007093114627704803,,0.013216051391526462
1996-06-10,0.007303486019507832,0.0,-0.0011029107382678946,-0.0014136597201970132,-0.0014136597201970132,0.001166967185062553,,0.0
1996-06-11,-0.009905309817325453,0.0,-0.0008015062697041445,-0.0014030122821457663,-0.0014030122821457663,0.002183322190933015,,-0.013770528810778063
1996-06-12,-0.0005861463685487774,0.0,-0.001407971164807873,-0.0021145538511597914,-0.0021145538511597914,0.005184588571724756,,0.0016625107736132356
1996-06-13,-0.0017031809008305249,0.0,0.0013020638033908077,0.0014059800792314927,0.0014059800792314927,-0.001124053575246457,,-0.002772388800974465
1996-06-14,-0.004472188455169546,0.0,0.003202516408218875,0.004319552027381694,0.004319552027381694,0.006563404686940171,,-0.008923650962216619
1996-06-17,0.008899882811723393,0.0,0.002500490856527515,0.0032086194615032065,0.0032086194615032065,-0.00023031549058773545,,0.04384263786417631
1996-06-18,0.0019252728409104773,0.0,-0.000993422421660977,-0.0016093142515497527,-0.0016093142515497527,0.0062678001349802245,,-0.0244245520070749
1996-06-19,-0.007227270887076232,0.0,-0.0010999360735296229,-0.0017001345312056449,-0.0017001345312056449,-0.0013064467360381987,,-0.011049836186584935
1996-06-20,0.0002594594609151004,0.0,-0.00019600600142661952,-0.00020168914728649234,-0.00020168914728649234,-0.002150017611945748,,0.004434597067865554
1996-06-21,-0.0001764957133773712,0.0,0.0011905211819437178,0.0015116779981821234,0.0015116779981821234,-0.0008255425006188516,,-0.0011068069751911064
1996-06-24,-0.0015606944944827445,0.0,0.001294401144003225,0.0013962705498101954,0.0013962705498101954,0.002899156514766886,,0.0022123902829408637
1996-06-25,-0.00592841119588757,0.0,0.0015030138251007144,0.0020970291411474256,0.0020970291411474256,-0.00169086168000206,,-0.0005526388645764178
1996-06-26,0.006604392886177991,0.0,0.0004954992255973435,0.0006019261818978174,0.0006019261818978174,0.0013427269568405003,,0.033698840878794545
1996-06-27,0.0037172338510026745,0.0,0.00338683654828863,0.004565332724022332,0.004565332724022332,-0.002355212951487556,,0.0085152190944606
1996-06-28,0.005600829751918962,0.023591972467008306,0.005921810848076752,0.006493044679237014,0.006493044679237014,0.0026524086995301484,,0.002117523289907283
1996-07-01,0.008758488114655235,0.0,-0.00014873427162502296,-0.0001859946066926083,-0.0001859946066926083,0.000670488760483601,,0.029183936713742063
1996-07-02,-0.0064446587016216495,0.0,-0.0025169610201759693,-0.003005504069431722,-0.003005504069431722,-0.004881916871639485,,-0.0218077178113983
1996-07-03,0.00496966623673156,0.0,0.001415639322956022,0.0014045207984146742,0.0014045207984146742,-0.0019030800642055197,,0.01355599486771302
1996-07-05,-0.0016616448712697,0.0,-0.012707908048654713,-0.015761172020029027,-0.015761172020029027,-0.0035684220017692062,,0.022023937564912513
1996-07-08,0.002859862275730028,0.0,0.0007085730088941432,0.0005172033291992792,0.0005172033291992792,-0.009292938752965685,,-0.019954614529544588
1996-07-09,0.003967298632177229,0.0,0.002227977076250967,0.0027329475521804267,0.0027329475521804267,0.004334243804000266,,0.009259325412796726
1996-07-10,0.0036295895501718823,0.0,0.003332685894280039,0.003753480137851659,0.003753480137851659,-0.0019575806423015097,,0.005616558037732301
1996-07-11,0.008129191678299983,0.0,0.0017070727854318823,0.0021153168032041385,0.0021153168032041385,-0.00012949062721777837,,0.020161973290344103
1996-07-12,0.0057434390234958116,0.0,0.0024208383137251767,0.003120984269352576,0.003120984269352576,-0.010632073317901326,,-0.001498127621021881
1996-07-15,-0.0012824486069352714,0.0,-0.0014039701796864101,-0.0016092115219243429,-0.0016092115219243429,-0.0025686067643840055,,0.021750733893168693
1996-07-16,-0.009154789565508558,0.0,0.0034019728423593724,0.004223331741366079,0.004223331741366079,-0.005939994740693307,,0.0004888780346696394
1996-07-17,-0.010573344438094405,0.0,-0.00019366131675737627,-0.00029841096384374016,-0.00029841096384374016,0.0035489377270151437,,-0.053198694454198045
1996-07-18,-0.011923210623596692,0.0,0.005393572006846696,0.006902775495540989,0.006902775495540989,0.005055640185390065,,0.001545197320066266
1996-07-19,-0.008749040867586932,0.0,-0.0027897332234391504,0.0,0.0,0.003179459034932999,,-0.010866859847202282
1996-07-22,-0.0077075560306562865,0.0,-0.001799645018734408,-0.00589599518068177,-0.00589599518068177,-0.011115452474059253,,-0.0026048464845931417
1996-07-23,0.009833968653469612,0.0,0.0019928027772192214,0.0024939370582765744,0.0024939370582765744,0.00227511396838942,,0.01244184012336572
1996-07-24,-0.007244233282083261,0.0,-0.003199336077178526,-0.004110249731429958,-0.004110249731429958,-0.016178247787229594,,-0.017671977568591152
1996-07-25,0.0009563092000286127,0.0,0.0009087591594428157,0.001305686136937307,0.001305686136937307,0.007604261606937724,,0.007834983929818656
1996-07-26,-0.01103113426336433,0.0,0.0008930565451774607,0.0007080877579282084,0.0007080877579282084,0.0016093665046918156,,-0.026358932492700476
1996-07-29,0.0024674808938756083,0.0,-0.0028009136173004086,-0.0036202399535186125,-0.0036202399535186125,0.00019436346028157798,,0.009040210463972383
1996-07-30,0.0012198167485557604,0.0,0.002399136865840922,0.0029121521955903537,0.0029121521955903537,-0.0013967223500818428,,-0.006372830915000838
1996-07-31,0.004207284610103402,0.0029414229070754373,0.003491545843033096,0.004228650716849522,0.004228650716849522,0.010077935589394906,,0.0069020714671793005
1996-08-01,0.012765050289800958,0.0,0.007417949314621736,0.009458781033042993,0.009458781033042993,0.006529238816779494,,0.026111144003685804
1996-08-02,0.002986205537692723,0.0,0.0062374078575472384,0.007510430789373575,0.007510430789373575,0.003690890306599817,,0.009746165887166904
1996-08-05,-0.006673207510976612,0.0,-0.0002048490708478431,-0.00019468035980026578,-0.00019468035980026578,0.0044111613183241425,,0.0020397763319201746
1996-08-06,0.00016969390618648856,0.0,-0.0008784001970242283,-0.0010836018032665392,-0.0010836018032665392,-0.007919357936482668,,-0.0005095541511525638
1996-08-07,0.0025463666270433756,0.0,-0.0003955319590111458,-0.0004020835291309125,-0.0004020835291309125,-0.004376412752890849,,0.007110238182504812
1996-08-08,0.008175020903401938,0.0,-0.00030774416444875766,-0.0006826937408566647,-0.0006826937408566647,0.0020946985621229583,,0.010571455108001985
1996-08-09,0.001543736664013511,0.0,0.003263123052916436,0.004125624238151287,0.004125624238151287,-0.002828880899559805,,-0.00200501320302041
1996-08-12,0.012833821880822846,0.0,0.0007885744735289472,0.0008861858778083162,0.0008861858778083162,0.0026719306175991297,,0.035973329466789106
1996-08-13,0.00290191779999708,0.0,-0.004051697526445451,-0.0053045358827958295,-0.0053045358827958295,0.0032473355572444004,,0.003382462756195793
1996-08-14,-0.0022798611331508105,0.0,0.0003077441644487009,0.0003902819836836751,0.0003902819836836751,0.0005300637504030178,,-0.0024148768074598753
1996-08-15,-0.004333132664121795,0.0,-0.0013929314657358208,-0.0013788645467575043,-0.0013788645467575043,-0.0006082936681709115,,-0.005333345975362505
1996-08-16,0.006034487316350215,0.0,0.0027692934025877205,0.0034496874031643377,0.0034496874031643377,-0.000278200393013748,,-0.0019464726340235644
1996-08-19,0.007730121964472096,0.0,-0.0008929552285932961,-0.001181061753395554,-0.001181061753395554,0.002414285398211403,,0.015466717213968272
1996-08-20,-0.0072590393770473735,0.0,0.0003075008260858874,9.745995012899426e-05,9.745995012899426e-05,0.0031177764349629602,,-0.018393548571612427
1996-08-21,-0.003523878479676905,0.0,-0.000996059787342659,-0.0013775030368239395,-0.0013775030368239395,0.0040558554761747564,,-0.013277795266039113
1996-08-22,0.006597654029241468,0.0,-0.0003957696672225438,-0.0005002714992293003,-0.0005002714992293003,0.0020733419622166356,,0.025416812984123256
1996-08-23,-0.0018223587388013138,0.0,-0.00405465518033134,-0.005237343869116135,-0.005237343869116135,0.0019403977892368228,,-0.01507444056952877
1996-08-26,-0.0006757595360431949,0.0,-0.003583519662037899,-0.004574472137571274,-0.004574472137571274,-0.0022240455006832895,,0.0
1996-08-27,-0.0023115074813065883,0.0,0.0013877408628444753,0.0017855498386718086,0.0017855498386718086,-0.00036112257924440967,,-0.018793827144026456
1996-08-28,-0.002973766417422621,0.0,-0.0005902926547155766,-0.0007877117382493169,-0.0007877117382493169,-0.0036356784137297096,,0.011910810786181647
1996-08-29,0.00792132740334966,0.0,-0.002690239900772672,-0.003490620199315346,-0.003490620199315346,-0.007659088377155047,,0.023404286212798615
1996-08-30,0.00280084910012781,0.025519997655980307,-0.003722079465219768,-0.004594577573981035,-0.004594577573981035,-0.006054280030004722,,0.0014447389943739854
1996-09-03,0.007474331793675015,0.0,0.002344597373146197,0.0031973853317015747,0.0031973853317015747,-0.00818862918393113,,0.06655165223525476
1996-09-04,-0.0070976628833251485,0.0,-0.0014981276210219922,-0.0017957217123021638,-0.0017957217123021638,0.0045419014958416205,,-0.004512643036981234
1996-09-05,0.0014805304453088936,0.0,-0.0017085259580643072,-0.0022957848323831164,-0.0022957848323831164,0.0027450498936244143,,0.0022588670097282333
1996-09-06,0.007452897665626855,0.0,0.002302112275521631,0.0025932305197545642,0.0025932305197545642,-0.003685184481182421,,0.017002646732547203
1996-09-09,-0.0025677914927944904,0.0,0.002799939608373877,0.0031919658912241077,0.0031919658912241077,0.003702700530262728,,0.0031007776782481854
1996-09-10,0.005351851304947673,0.0,-0.0017027329269225558,-0.0023868278284935288,-0.0023868278284935288,-7.882463711892469e-05,,0.011870880221718746
1996-09-11,0.00033923678799740553,0.0,0.00031115029551016685,0.0004951475640874531,0.0004951475640874531,-0.0037117841170147495,,0.03013572859762775
1996-09-12,0.003117777507435223,0.0,0.002589161005231308,0.0031878247252397768,0.0031878247252397768,0.0020550298361365596,,0.012223545241513995
1996-09-13,-0.006975145242151346,0.0,0.007331540657255954,0.009295196498485776,0.009295196498485776,0.008099828027276696,,0.01041893150824605
1996-09-16,-0.01542000717920428,0.0,0.0007917656787340257,0.0008918155143914883,0.0008918155143914883,0.004255103853245957,,-0.11034805716886534
1996-09-17,0.000447179124187253,0.0,-0.003670860459497473,-0.004246290881450985,-0.004246290881450985,0.005392665579520462,,0.005079669200081212
1996-09-18,0.01024563018910725,0.0,-0.0006916291083654552,-0.0007851508751709568,-0.0007851508751709568,0.0015501876247360203,,0.027262024554240632
1996-09-19,-0.00694527591413441,0.0,-0.0014878872540072636,-0.001781141260850321,-0.001781141260850321,-2.581677832564204e-05,,-0.01809185483706593
1996-09-20,-0.002101697142834534,0.0,0.001001989327182479,0.0009830909167704252,0.0009830909167704252,-0.0026972195367854996,,0.0036446509592946144
1996-09-23,-0.0017697058390175784,0.0,0.001677556459103783,0.0020858647333994425,0.0020858647333994425,-0.0043151412302879985,,0.012203541280729063
1996-09-24,0.010843910644121801,0.0,0.0030682301018255657,0.0032550598375527223,0.0032550598375527223,0.0014202579635536343,,0.03096222560396689
1996-09-25,0.006713774070219529,0.0,0.003146520571430633,0.0037314841175690684,0.0037314841175690684,0.008359307202461672,,0.010398707220898517
1996-09-26,-0.0044926304798778875,0.0,0.002655850265273928,0.003135370245077624,0.003135370245077624,0.000454738511746397,,-0.01170618180245118
1996-09-27,0.004051293610940608,0.0,-0.0013708221244828824,-0.0013720337997031474,-0.0013720337997031474,0.002535876278630398,,0.022424398022475204
1996-09-30,-0.009485791142088813,0.025519997655980307,-0.0006131029037082868,-0.00040103784268716465,-0.00040103784268716465,0.0024953225674015705,,-0.010287274605942646
1996-10-01,-0.004630178653894594,0.0,0.003425634358492819,0.004100006956454445,0.004100006956454445,0.0014158026382442815,,-0.006050148100683406
1996-10-02,0.0005367645233214048,0.0,0.0021949756972021424,0.002587198444890423,0.002587198444890423,0.002043406046012197,,0.0012995453420856474
1996-10-03,0.009473568265788858,0.0,0.00010163708310310577,0.0002052384092776462,0.0002052384092776462,-0.0032031922978094174,,0.027328771653773988
1996-10-04,-0.0009021920819777349,0.0,0.00633911957060525,0.007612281288575669,0.007612281288575669,-0.0022295410488753576,,0.004622828152828302
1996-10-07,0.009080676644363848,0.0,-0.0017761096326385042,-0.002170746161615728,-0.002170746161615728,0.0024343069765404277,,0.026480653629725997
1996-10-08,0.007625807848836402,0.0,-0.00030355374941270927,-0.0004923712578680158,-0.0004923712578680158,-0.0010925697813400019,,0.0036682331738123173
1996-10-09,-0.006909333411099175,0.0,-0.0016784353980844081,-0.0022728512408941555,-0.0022728512408941555,-0.005403543854168775,,-0.01269208439937866
1996-10-10,-0.010581070737326483,0.0,-0.002290686032456439,-0.0029781483956127118,-0.0029781483956127118,-0.0017446087005983256,,-0.02841812631892629
1996-10-11,-0.002722981305284197,0.0,0.0027829331504442335,0.003267050929130542,0.003267050929130542,0.002482787150124811,,0.01639725617978454
1996-10-14,0.0,0.0,0.0,0.0,0.0,0.004186990503367431,,0.03603993648319687
1996-10-15,0.005742200852929604,0.0,0.000795769442489477,0.001983948707376207,0.001983948707376207,0.006829278219967796,,-0.005243004549240225
1996-10-16,-0.006967702706733114,0.0,-0.0004050398585658233,-0.0006969395026215649,-0.0006969395026215649,-0.002651236671641349,,0.004035517986750356
1996-10-17,0.003284817145908294,0.0,0.0031780452895070295,0.00405465940988327,0.00405465940988327,0.00030627089900194914,,-0.026113274898139277
1996-10-18,0.00045100050544700837,0.0,0.0007785243033281488,0.000981201691721434,0.000981201691721434,0.005581488745634652,,0.013957533648462075
1996-10-21,0.002476873524674151,0.0,-0.0003891863891546589,-0.0005862120700250562,-0.0005862120700250562,-0.003032872538261614,,0.004474280394921107
1996-10-22,0.0060579325226100544,0.0,-0.0016882268253200533,-0.002276322447437169,-0.002276322447437169,-0.003978683613174084,,0.0008113590708791076
1996-10-23,-0.0032579235745985352,0.0,0.0006063581163463307,0.0007913100189907574,0.0007913100189907574,-0.00472180288385499,,-0.024216245941217608
1996-10-24,-0.008612283993276272,0.0,0.0,-0.0004914976992556518,-0.0004914976992556518,-0.0026309828222599585,,-0.013383721314330414
1996-10-25,0.008522574820199358,0.0,0.001672795833148933,0.0020722416964568066,0.0020722416964568066,-0.0030509969479642065,,0.01959620764429603
1996-10-28,0.0009212516645510106,0.0,0.00010085510731609774,0.0,0.0,0.000585137524009414,,-0.0016528929382995142
1996-10-29,-0.010057749579215132,0.0,0.007077617422237177,0.008922514834786446,0.008922514834786446,-0.00166165196068417,,-0.018364456005124697
1996-10-30,0.0020213636534592854,0.0,0.0,0.00028458948159630084,0.00028458948159630084,0.0006718809473026964,,-0.007186672233482179
1996-10-31,-0.019865007455947065,-0.002129604453955344,0.001386675275629309,0.002037191276624995,0.002037191276624995,-0.0027593122680218585,,-0.038932252428602085
1996-11-01,-0.002860382716129211,0.0,-0.0005572981188957737,-0.0007930636938021027,-0.0007930636938021027,0.0015099421756874845,,-0.007527155309063214
1996-11-04,-0.003145840385450186,0.0,0.001299879479954814,0.0015973215727540235,0.0015973215727540235,0.0006205719804059222,,-0.009825894151291172
1996-11-05,-0.002067383763052525,0.0,0.002993288720955602,0.004188228369350498,0.004188228369350498,0.0004996252914327017,,-0.004047678114580742
1996-11-06,0.005214096135189094,0.0,-0.0003985878654296535,-0.00038858960128662986,-0.00038858960128662986,0.00965901261219816,,-0.0018042404533579908
1996-11-07,0.007744563209862257,0.0,0.0022897136485466687,0.0027756886469793556,0.0027756886469793556,0.0032103849801634965,,0.0027051414151914783
1996-11-08,0.009369127559896568,0.0,-0.0003978346481196845,-0.0005874267354087864,-0.0005874267354087864,0.006178797378332613,,0.03408163451427359
1996-11-11,0.0,0.0,0.0,0.0,0.0,0.0018740508608242668,,0.0013046316266649492
1996-11-12,0.0014553069655244598,0.0,0.003773054121463957,0.004947081118542007,0.004947081118542007,0.003325800730745662,,-0.00785344350557051
1996-11-13,0.011420447603876466,0.0,-0.00039649386661977923,-0.0004912683008515584,-0.0004912683008515584,-0.0027608980349647766,,0.045384500796014055
1996-11-14,0.005110804774751832,0.0,0.0023766085115894176,0.0029673265619113123,0.0029673265619113123,0.0052878372933182725,,-0.0033543008389468696
1996-11-15,0.0031907954712300456,0.0,-0.0008905664166553185,-0.001190545807387077,-0.001190545807387077,0.004617593508774757,,-0.02165229992711648
1996-11-18,-0.004485649555643734,0.0,0.0,-0.00019856217689382893,-0.00019856217689382893,-0.0016204209957222562,,-0.018627352536965104
1996-11-19,0.013133323178302965,0.0,0.0014838370502102199,0.0018789210487578378,0.0018789210487578378,0.003254885197078631,,0.0220549480092324
1996-11-20,-0.0018204126020504778,0.0,0.0016790245850950348,0.0023640535294022487,0.0023640535294022487,0.00526048008818688,,-0.03658944743229206
1996-11-21,0.0032496024848179617,0.0,-0.000493538185195835,-0.0006865135274254258,-0.0006865135274254258,0.00038948716634976154,,0.02583896763171747
1996-11-22,0.002432155422895913,0.0,-0.000395006000762694,-0.0006986330364971377,-0.0006986330364971377,0.004876445732450849,,-0.0043327624107538576
1996-11-25,-0.003543570987639228,0.0,0.001085891277843931,0.0013851465639224088,0.0013851465639224088,-0.0022947527940924218,,-0.01796324314461943
1996-11-26,0.00664590875065075,0.0,0.00019730815369491052,9.305030538826982e-05,9.305030538826982e-05,0.00013221501486017928,,0.005291017634415459
1996-11-27,0.0009282498286021691,0.0,-0.00019730815369484487,-9.305030538835714e-05,-9.305030538835714e-05,-0.004007258158793525,,-0.0008798944694393926
1996-11-29,-0.0017424162023840846,0.025519997655980307,0.0035315590321388403,0.004074460199610257,0.004074460199610257,-0.0023089711254947573,,0.002198286222697771
1996-12-02,-0.000864485542270655,0.0,0.0,0.00011583861377302211,0.00011583861377302211,-0.006364746063827427,,0.036649930693568096
1996-12-03,0.0022006920143093256,0.0,0.0008423535855874382,0.0007989209203808448,0.0007989209203808448,-0.005942406528388325,,0.006330470602886335
1996-12-04,-8.506073382814407e-05,0.0,-0.0022056611522769535,-0.003106636553296347,-0.003106636553296347,-0.0017440909663018079,,0.00042060989053331263
1996-12-05,0.015795662571442628,0.0,-0.004214093125464407,-0.005833568198099918,-0.005833568198099918,0.007728338323814135,,0.0351203208698106
1996-12-06,-0.009107902211069933,0.0,-0.0012012352968253396,-0.0018117111595105815,-0.0018117111595105815,-0.01919512837190628,,-0.0036607728496811463
1996-12-09,-0.012185781089291935,0.0,0.0028100417403542494,0.003725051454350354,0.003725051454350354,0.005427490992469081,,-0.018092598786155926
1996-12-10,-0.006581936498891014,0.0,-0.0001974333668801925,-0.00039636741446203474,-0.00039636741446203474,0.006688422550973676,,-0.03418775660035979
1996-12-11,-0.008078120532219853,0.0,-0.005941199771182132,-0.007678479564242454,-0.007678479564242454,-0.008378164354659564,,-0.05018658740510506
1996-12-12,0.0077612625567661095,0.0,-0.0013203383687510452,-0.002034828006428611,-0.002034828006428611,-0.0055648730876806714,,0.016566306780345135
1996-12-13,0.01069407933909732,0.0,0.0032338618900964074,0.004159329225125484,0.004159329225125484,-0.00873765300860577,,0.043872399467781584
1996-12-16,0.012527220968006974,0.0,-0.0016156237127773268,-0.0023360245399315464,-0.0023360245399315464,0.00807086093753292,,0.023935637757338295
1996-12-17,-0.002325364646608347,0.0,-0.001206332682499352,-0.0014230692472437948,-0.0014230692472437948,-0.00015393825396009414,,-0.016736792355523864
1996-12-18,0.0057410205951936915,0.0,-0.0015206318525158155,-0.00233303588879691,-0.00233303588879691,-0.0019690775671991506,,0.009239880941345681
